cedula,fechaingresoEmpresa,titulo,empresa,tarjetaCredito,nombre,apellido,direccion,correo_electronico,fecha_nacimiento,edad,provinciaNacimiento,genero,marca_tarjetaCredito,salarioAnual
1637810666,2015-02-03,Ingeniero/a,Soluciones Integrales,8353-5096-9764-3061,Nichole,Pierce,"796 Jacob Springs Apt. 422
South Amber, CT 97238",vaguilar@example.com,1982-06-26,41,Pastaza,Femenino,Marca no conocida,31000
1638314083,2003-08-17,Ingeniero/a,Grupo TecnolÃ³gico,2839-7593-3884-5273,Duane,Kennedy,"215 Smith Overpass
West Stephentown, LA 93167",sandraowen@example.net,1976-05-05,48,Pastaza,Masculino,Marca no conocida,35000
1638525303,1989-12-02,Licenciado/a,Sistemas Avanzados,0236-8478-6683-4277,Cassandra,Owen,"78145 Matthew Wells
New Shawnville, CT 24123",juliewilliams@example.net,1977-09-04,46,Pastaza,Femenino,Marca no conocida,23000
1644478180,1989-12-07,Arquitecto/a,Grupo TecnolÃ³gico,3745-2926-1667-2023,Jeffrey,Abbott,"PSC 5172, Box 8147
APO AP 62464",rneal@example.org,1989-06-02,34,Pastaza,Masculino,Marca no conocida,30000
1646022839,1965-05-31,Doctor/a,Grupo TecnolÃ³gico,4306-1953-1685-0414,Mary,Wright,"USS Davis
FPO AE 39410",gwilliams@example.org,1984-03-13,40,Pastaza,Femenino,Visa,49000
1651499259,2014-08-20,Licenciado/a,Grupo TecnolÃ³gico,1276-5748-3330-7490,Randall,Jordan,"65403 Ho Green
Brandonshire, HI 74252",heather43@example.org,1989-12-21,34,Pastaza,Masculino,Marca no conocida,21000
1653293752,2009-07-07,Doctor/a,Soluciones Integrales,5448-9395-8299-7443,Sue,Nelson,"576 Cindy Brooks Suite 127
Nicolefurt, MS 67332",johnphillips@example.org,1987-06-10,36,Pastaza,Femenino,MasterCard,56000
1656593426,1996-02-07,Doctor/a,Soluciones Integrales,9144-0462-4353-6360,Jonathan,Lloyd,"18673 Brown Road
New Kennethville, LA 84514",timthomas@example.com,1971-07-13,52,Pastaza,Masculino,Marca no conocida,42000
1658268547,1993-03-15,Arquitecto/a,Soluciones Integrales,9252-2470-5610-7168,Mary,Molina,"6921 Hurley Summit Suite 716
Petersonberg, LA 62141",trujilloedwin@example.org,1986-06-10,37,Pastaza,Femenino,Marca no conocida,28000
1658585135,2017-01-27,Doctor/a,Desarrollos Innovadores,7524-4935-8236-5298,Arthur,Thomas,"39729 Boyd Summit Apt. 296
Lindaside, TN 54977",christopherclarke@example.net,1972-05-27,51,Pastaza,Masculino,Marca no conocida,35000
1659629839,1997-02-22,Ingeniero/a,Sistemas Avanzados,8909-6831-1677-9933,Erica,Hamilton,"USCGC Holland
FPO AP 54698",pattonchristina@example.com,1988-04-11,36,Pastaza,Femenino,Marca no conocida,31000
1663864553,1960-10-05,Arquitecto/a,Sistemas Avanzados,6704-2332-6442-4092,Robert,Sanders,"6272 Brittany Viaduct Apt. 917
South Edwardport, WI 92058",ppope@example.org,1985-01-02,39,Pastaza,Masculino,Marca no conocida,25000
1667325893,1979-07-30,Licenciado/a,Sistemas Avanzados,5919-6393-1354-3780,Deborah,Madden,"0775 Watson Forks Apt. 082
Port Josephview, ID 77724",angela43@example.com,1981-06-12,42,Pastaza,Femenino,Marca no conocida,21000
1668964818,2009-11-28,Arquitecto/a,Desarrollos Innovadores,1219-8439-4487-3356,Denise,Mclaughlin,"619 Brown Corners Suite 311
Conleyhaven, PW 68121",mollyayala@example.com,1980-07-15,43,Pastaza,Femenino,Marca no conocida,26000
1670077509,1976-12-25,Licenciado/a,Grupo TecnolÃ³gico,5182-6563-7214-8823,Alexis,Davis,"07534 Maria Junction Suite 522
Port Brucebury, IL 55474",brandonperry@example.net,1981-06-29,42,Pastaza,Masculino,MasterCard,20000
1673488610,1987-01-21,Ingeniero/a,Soluciones Integrales,8344-2292-8319-9617,April,Sheppard,"2390 Peterson Brook Suite 954
Lake Sharon, PW 44906",chenlindsay@example.com,1985-07-03,38,Pastaza,Femenino,Marca no conocida,34000
1674953056,1963-08-04,Arquitecto/a,Grupo TecnolÃ³gico,1519-2568-8566-5491,Gail,Parks,"511 Kathleen Isle
Johnberg, FM 98347",samantharomero@example.net,1987-02-23,37,Pastaza,Femenino,Marca no conocida,26000
1676334240,1992-12-30,Arquitecto/a,Desarrollos Innovadores,4561-5388-8521-0749,Monica,Terry,"USCGC Hess
FPO AA 37916",edwardperez@example.com,1976-05-09,48,Pastaza,Femenino,Visa,28000
1676385744,2006-04-02,Arquitecto/a,Soluciones Integrales,5542-9533-3187-1650,Bridget,Martin,"102 Hahn Flat Apt. 742
Brownmouth, IA 21253",jaime76@example.org,1981-06-14,42,Pastaza,Femenino,MasterCard,29000
1677339283,2001-08-18,Doctor/a,Sistemas Avanzados,2125-0721-1989-1549,Lisa,Snyder,"684 Hunter Oval Apt. 319
New Joseph, KS 39567",meganjones@example.org,1988-09-25,35,Pastaza,Femenino,Marca no conocida,60000
1682669672,1973-07-19,Doctor/a,Sistemas Avanzados,4398-6832-3608-7524,Katrina,Perkins,"11504 Katie Isle
East Heidiville, HI 50988",agoodman@example.org,1981-01-24,43,Pastaza,Femenino,Visa,54000
1688738496,1980-12-25,Ingeniero/a,Grupo TecnolÃ³gico,8420-4626-0194-3353,Allison,Mooney,"7457 Santos Camp Suite 727
New Christy, GA 58092",lmurphy@example.org,1980-12-06,43,Pastaza,Femenino,Marca no conocida,33000
1689328631,2017-07-15,Ingeniero/a,Sistemas Avanzados,5141-2922-4951-2002,Matthew,Drake,"989 Hernandez Canyon
Marqueztown, OK 57280",vanessa68@example.com,1987-05-10,37,Pastaza,Masculino,MasterCard,34000
1690500876,1997-08-01,Ingeniero/a,Soluciones Integrales,3236-3038-6993-0520,Jason,Ruiz,"1673 Anthony Prairie Suite 438
Johnsonville, PR 11313",ryanmoody@example.org,1971-06-16,52,Pastaza,Masculino,Marca no conocida,34000
1691168840,1968-10-06,Licenciado/a,Grupo TecnolÃ³gico,5591-3989-2421-1290,Roger,Bush,"92378 Hall Roads
Kingberg, NY 80134",nsanders@example.net,1974-04-17,50,Pastaza,Masculino,MasterCard,20000
1697286691,2000-04-30,Doctor/a,Desarrollos Innovadores,1811-8213-2725-6783,Kristin,Morris,"44280 Grant Coves Suite 102
North Philip, AS 54473",smithphillip@example.com,1980-07-01,43,Pastaza,Femenino,Marca no conocida,49000
1703763995,2014-04-23,Licenciado/a,Soluciones Integrales,7634-9837-5725-2057,Joseph,Campbell,"69950 Evans Mount Apt. 264
Velazquezshire, CT 27054",ppark@example.net,1990-11-01,33,Pichincha,Masculino,Marca no conocida,21000
1709881795,1981-07-20,Licenciado/a,Grupo TecnolÃ³gico,4923-1112-4212-7580,Gary,Griffith,"9123 Lowe Islands
East Anthony, CO 93793",jamesjones@example.com,1980-04-28,44,Pichincha,Masculino,Visa,23000
1712491523,1966-10-06,Doctor/a,Grupo TecnolÃ³gico,5716-5374-0602-4769,Michael,Rios,"4477 Angel Crossroad Suite 905
South Brad, CA 36196",heather13@example.org,1983-11-29,40,Pichincha,Masculino,Marca no conocida,58000
1715817852,1963-05-19,Arquitecto/a,Desarrollos Innovadores,4850-6124-9241-0889,Daniel,Allen,"996 Walter Trail Suite 209
Daniellebury, IA 15022",iyoung@example.com,1981-01-12,43,Pichincha,Masculino,Visa,25000
1716773874,1981-07-07,Arquitecto/a,Sistemas Avanzados,8912-8601-6812-2950,Michael,Ruiz,"1453 Hayes Square
Port Coltonfort, AR 78531",david44@example.com,1985-06-18,38,Pichincha,Masculino,Marca no conocida,25000
1717428548,2019-02-20,Doctor/a,Soluciones Integrales,1498-8147-0556-4635,Thomas,Brown,"0670 Harry Hill Apt. 978
New Gary, AL 13044",mfuller@example.org,1985-04-06,39,Pichincha,Masculino,Marca no conocida,52000
1719090396,1964-08-02,Doctor/a,Sistemas Avanzados,2125-8195-6100-2541,Ricardo,Simpson,"990 Williams Pines Suite 022
New Raymondberg, AK 07883",andersontiffany@example.com,1979-04-22,45,Pichincha,Masculino,Marca no conocida,59000
1719297554,1996-11-29,Ingeniero/a,Grupo TecnolÃ³gico,4003-0682-0747-4843,Joshua,Cook,"74643 Eric Ramp Suite 338
Wagnerside, CT 62279",lisaphelps@example.net,1987-12-08,36,Pichincha,Masculino,Visa,31000
1719786940,1961-03-15,Ingeniero/a,Soluciones Integrales,7493-1888-4352-8688,Brittney,Floyd,"27475 Davis Station
Colonview, CA 63744",rhonda14@example.com,1972-12-30,51,Pichincha,Femenino,Marca no conocida,31000
1720268350,2005-12-29,Arquitecto/a,Sistemas Avanzados,9790-5097-0285-7859,Arthur,Melton,"55182 Thomas Pike
West Travis, NV 82936",omorales@example.com,1977-05-06,47,Pichincha,Masculino,Marca no conocida,25000
1721142762,2004-06-03,Licenciado/a,Desarrollos Innovadores,7273-8595-0185-9987,Mitchell,Lopez,"18798 Kaitlyn Spring
Carterland, ME 14525",xball@example.net,1982-07-06,41,Pichincha,Masculino,Marca no conocida,24000
1721384661,2002-06-11,Arquitecto/a,Desarrollos Innovadores,8596-5725-7021-6873,Matthew,Evans,"66052 Brittany Garden
West Michaelport, MD 96573",wrightann@example.org,1982-12-12,41,Pichincha,Masculino,Marca no conocida,28000
1721746765,2010-04-01,Ingeniero/a,Grupo TecnolÃ³gico,1495-9615-0319-5023,Laura,Ortiz,"USS Smith
FPO AA 46151",stewarterica@example.com,1986-09-30,37,Pichincha,Femenino,Marca no conocida,34000
1723325916,2003-06-02,Ingeniero/a,Desarrollos Innovadores,4243-4892-8235-6161,Anthony,Wong,"47486 Christine River
North Jenniferchester, VI 43905",sullivanvalerie@example.net,1981-03-12,43,Pichincha,Masculino,Visa,33000
1725510858,1960-07-27,Arquitecto/a,Sistemas Avanzados,4246-8391-4927-4671,Amy,Reed,"5174 Ann Flats
Carrieland, IL 76135",harrismarissa@example.net,1971-06-20,52,Pichincha,Femenino,Visa,29000
1727870217,1987-02-18,Licenciado/a,Sistemas Avanzados,5632-9748-9878-8140,Samuel,Duffy,"1995 Butler Roads
Lake Brookeberg, PA 31476",vsmith@example.net,1982-07-20,41,Pichincha,Masculino,Marca no conocida,23000
1728025681,1991-01-22,Licenciado/a,Grupo TecnolÃ³gico,4033-4714-0344-0700,Francis,Johns,"089 Daniel Oval Suite 974
Andersonville, WY 24049",thomasjohn@example.com,1977-04-23,47,Pichincha,Masculino,Visa,24000
1729052615,2002-08-24,Arquitecto/a,Sistemas Avanzados,6957-1939-8905-7563,Jocelyn,Floyd,"33249 Debra Square Apt. 326
West Elizabeth, OK 19798",atkinsalan@example.com,1985-01-26,39,Pichincha,Femenino,Marca no conocida,25000
1729202419,1975-06-05,Ingeniero/a,Sistemas Avanzados,3479-0562-2231-0838,Maria,Schmidt,"6886 Christy Lake Suite 310
South Jeffrey, CA 25649",nicolepace@example.net,1981-07-09,42,Pichincha,Femenino,Marca no conocida,32000
1729625741,1970-01-22,Licenciado/a,Soluciones Integrales,7150-9894-8992-6776,Dawn,Pennington,"199 Patricia Corners
Port Tanyabury, KY 78942",kaylapowers@example.net,1985-04-01,39,Pichincha,Femenino,Marca no conocida,23000
1731605874,2019-07-30,Ingeniero/a,Desarrollos Innovadores,5762-2071-0463-2185,Kyle,Hill,"686 Pruitt Isle
Calhounhaven, MA 06499",xgreen@example.org,1974-06-13,49,Pichincha,Femenino,Marca no conocida,34000
1735193953,1968-12-29,Doctor/a,Soluciones Integrales,4769-8074-0617-9540,Heather,Hernandez,"9079 Brennan Mission
Lake Jose, MS 82069",ogomez@example.com,1982-08-23,41,Pichincha,Femenino,Visa,59000
1735490242,2004-07-30,Ingeniero/a,Sistemas Avanzados,7559-4776-7980-6260,Mary,Gordon,"6233 Meyer Radial
Christopherport, MT 41033",samantha08@example.net,1983-03-16,41,Pichincha,Femenino,Marca no conocida,30000
1735644369,1963-01-21,Ingeniero/a,Sistemas Avanzados,7089-2708-0882-6257,Sandra,Martinez,"41751 Walker Dale Apt. 212
West Nicole, VI 28055",derrick28@example.net,1978-04-17,46,Pichincha,Femenino,Marca no conocida,35000
1736770103,2015-11-12,Doctor/a,Soluciones Integrales,6117-2776-6153-0710,Hannah,Bowman,"120 Nathan Pines Apt. 494
North Timothybury, AR 05839",reedtheresa@example.net,1990-02-14,34,Pichincha,Femenino,Marca no conocida,38000
1737615540,1982-08-02,Doctor/a,Soluciones Integrales,3225-8422-7519-8947,Kevin,Gonzalez,"154 Hailey Lock Suite 910
North Ashleyborough, NC 94643",christianleblanc@example.com,1984-09-02,39,Pichincha,Masculino,Marca no conocida,55000
1741653537,2017-10-26,Ingeniero/a,Sistemas Avanzados,8981-7663-1330-0165,Eric,Weaver,"65896 Katie Manor
South Arthur, IL 03807",tranluis@example.net,1985-12-30,38,Pichincha,Masculino,Marca no conocida,31000
1742630551,1997-01-27,Doctor/a,Grupo TecnolÃ³gico,4667-0815-3251-3609,Pamela,Blake,"9884 Anthony Spurs
Bakerland, PR 10333",randall79@example.com,1973-09-23,50,Pichincha,Femenino,Visa,39000
1743558349,1977-03-17,Doctor/a,Grupo TecnolÃ³gico,9547-3608-2634-8663,Brittney,Montgomery,"105 Hall Rue Suite 217
Allisonborough, NY 47379",fullerdebra@example.net,1974-02-28,50,Pichincha,Femenino,Marca no conocida,41000
1744662939,2009-02-28,Licenciado/a,Sistemas Avanzados,4375-3263-7941-8626,Edward,Johnson,"567 Kimberly Keys Apt. 077
Beardstad, WI 85451",choffman@example.net,1971-03-26,53,Pichincha,Masculino,Visa,22000
1746726666,1979-03-31,Ingeniero/a,Grupo TecnolÃ³gico,0327-9151-4249-5885,David,Perez,"PSC 2429, Box 1876
APO AA 56660",reillyemily@example.net,1975-07-23,48,Pichincha,Masculino,Marca no conocida,33000
1751523257,1966-04-19,Arquitecto/a,Desarrollos Innovadores,3985-4936-8676-2777,Eric,Myers,"314 Natalie Estate
Colinbury, AK 14633",jclark@example.net,1977-06-07,46,Pichincha,Masculino,Marca no conocida,26000
1751989771,1993-08-09,Ingeniero/a,Grupo TecnolÃ³gico,3339-0204-4591-8301,Joseph,Gomez,"759 Robert Throughway Apt. 913
East Jenniferland, FL 85288",andersonwilliam@example.net,1986-11-07,37,Pichincha,Masculino,Marca no conocida,35000
1756873059,1971-08-10,Doctor/a,Grupo TecnolÃ³gico,0524-9008-8829-9762,Raven,Chang,"USNV Graham
FPO AE 27985",hallrichard@example.org,1973-04-01,51,Pichincha,Femenino,Marca no conocida,44000
1757258081,1968-04-05,Ingeniero/a,Grupo TecnolÃ³gico,9380-8573-3192-7609,Timothy,Anderson,"USNS Lopez
FPO AP 68576",janet95@example.com,1971-10-19,52,Pichincha,Masculino,Marca no conocida,33000
1767061024,1962-08-30,Doctor/a,Sistemas Avanzados,7817-0488-2370-9917,David,Powell,"527 Becker Forks Suite 223
Jenniferton, CA 14658",cruzwilliam@example.com,1977-03-08,47,Pichincha,Masculino,Marca no conocida,40000
1769161191,1997-01-14,Licenciado/a,Soluciones Integrales,4267-1150-4265-5462,Christopher,Brown,"4901 Kenneth Crest
Kingfort, NJ 98245",mwarren@example.com,1984-07-17,39,Pichincha,Masculino,Visa,23000
1771420305,1999-06-15,Arquitecto/a,Soluciones Integrales,4003-6477-6947-5842,Tanner,Daniels,"0805 Brown Gateway Apt. 185
Josephfort, AL 94616",walkerbrenda@example.org,1971-09-28,52,Pichincha,Masculino,Visa,29000
1775839110,2012-02-09,Ingeniero/a,Soluciones Integrales,2221-9106-2240-3691,Adam,Thomas,"5731 Rogers Lock
Cynthiafurt, GA 63882",ahernandez@example.org,1973-11-17,50,Pichincha,Masculino,Marca no conocida,35000
1777431622,2011-09-26,Ingeniero/a,Desarrollos Innovadores,8712-5608-1410-7942,Erin,Moore,"3781 Jones Islands
Jasonstad, VI 06208",bmcgee@example.com,1986-09-17,37,Pichincha,Femenino,Marca no conocida,33000
1778622423,1991-03-31,Licenciado/a,Soluciones Integrales,6963-2611-9756-2905,Oscar,Patterson,"17515 Lee Plaza Suite 079
West Jennifer, WA 48040",diazadam@example.com,1973-09-21,50,Pichincha,Masculino,Marca no conocida,24000
1785788712,1994-06-10,Doctor/a,Sistemas Avanzados,4753-7660-4406-4374,Stephanie,Miller,"5244 Rebecca Valleys
Fletchermouth, MH 92674",rossjo@example.org,1983-12-18,40,Pichincha,Femenino,Visa,41000
1794571941,1961-12-19,Ingeniero/a,Desarrollos Innovadores,3249-8343-0190-5049,Michael,Burke,"954 Sheryl Branch
Jessemouth, LA 47421",fernando79@example.com,1980-02-15,44,Pichincha,Masculino,Marca no conocida,31000
1796204809,1983-10-02,Ingeniero/a,Desarrollos Innovadores,2718-3127-7956-3520,Russell,Durham,"6177 Porter Courts Suite 645
Michaelville, ID 75619",spotter@example.org,1988-10-28,35,Pichincha,Masculino,Marca no conocida,34000
1796522830,1981-08-17,Doctor/a,Grupo TecnolÃ³gico,1794-4288-0134-9080,Dawn,Singleton,"8505 Becky Lodge
West Alantown, AS 30423",james64@example.com,1990-11-30,33,Pichincha,Femenino,Marca no conocida,37000
1797087921,1987-03-13,Doctor/a,Sistemas Avanzados,6680-7274-0646-2195,James,Robles,"709 Henry Lock Suite 383
Wrightton, NC 40407",tbolton@example.com,1982-04-07,42,Pichincha,Masculino,Marca no conocida,58000
1803593958,1976-12-03,Doctor/a,Desarrollos Innovadores,4563-5441-8789-2028,Tim,Klein,"USNV Harris
FPO AP 94044",christine33@example.net,1989-10-08,34,Tungurahua,Masculino,Visa,36000
1807222076,1966-06-24,Licenciado/a,Grupo TecnolÃ³gico,0013-8531-8497-0079,Angela,Wilkinson,"245 Morgan Motorway
Tylerbury, FL 45661",ggood@example.net,1990-08-21,33,Tungurahua,Femenino,Marca no conocida,22000
1812815934,2016-08-05,Licenciado/a,Grupo TecnolÃ³gico,2394-1544-6124-1737,Michael,Oneill,"35681 Cohen Glens
West Karenbury, MA 39484",shafferchristine@example.org,1976-07-16,47,Tungurahua,Masculino,Marca no conocida,24000
1815424892,1961-09-27,Arquitecto/a,Soluciones Integrales,7809-0666-9036-4279,Robin,Diaz,"5224 Newman Corners Suite 703
Leemouth, CO 10454",ryanstone@example.net,1974-02-05,50,Tungurahua,Masculino,Marca no conocida,25000
1816507511,1991-04-22,Ingeniero/a,Grupo TecnolÃ³gico,3123-9538-3676-0304,Heather,Walker,"61155 Nicholas Stravenue Suite 066
West Meghan, PW 52059",gina97@example.net,1975-07-23,48,Tungurahua,Femenino,Marca no conocida,32000
1816727627,2007-03-29,Ingeniero/a,Soluciones Integrales,8110-8418-8171-3131,Kaitlyn,Martinez,"Unit 1766 Box 1231
DPO AA 93351",jamesjeremy@example.net,1986-01-08,38,Tungurahua,Femenino,Marca no conocida,34000
1817046788,1987-04-03,Doctor/a,Desarrollos Innovadores,8857-2295-7302-1032,Amanda,Gray,"USCGC Gentry
FPO AE 24131",nancy16@example.com,1987-09-04,36,Tungurahua,Femenino,Marca no conocida,46000
1817898075,2017-10-09,Ingeniero/a,Soluciones Integrales,7527-3724-4634-5128,Courtney,Gomez,"1407 Dalton Lane Apt. 939
West Robert, PA 35068",pmiller@example.net,1988-05-27,35,Tungurahua,Femenino,Marca no conocida,33000
1818033627,1998-01-01,Arquitecto/a,Soluciones Integrales,0659-3522-1957-2885,Jeff,Martin,"50849 David Overpass Apt. 685
North Crystal, AR 29310",qibarra@example.com,1973-04-26,51,Tungurahua,Masculino,Marca no conocida,27000
1819649885,2007-05-22,Ingeniero/a,Sistemas Avanzados,0551-3663-1889-0216,Rachael,Stewart,"780 Matthew Locks Apt. 225
Suzannechester, WY 62487",gregory57@example.net,1979-01-08,45,Tungurahua,Femenino,Marca no conocida,35000
1822385863,1969-12-08,Doctor/a,Grupo TecnolÃ³gico,5830-0678-3080-9817,Samantha,Rodriguez,"16866 Hawkins Oval
Crystalstad, WA 85744",adunn@example.org,1989-05-09,35,Tungurahua,Femenino,Marca no conocida,45000
1822904031,1961-08-11,Ingeniero/a,Soluciones Integrales,5585-7970-8724-9183,Robert,Martinez,"154 Huffman Knoll Apt. 934
Jessemouth, SD 62718",elizabethbanks@example.net,1981-08-26,42,Tungurahua,Masculino,MasterCard,35000
1823320557,1988-11-17,Arquitecto/a,Desarrollos Innovadores,5402-8177-6946-3532,Mary,Johnson,"3495 Wilson Crescent Suite 326
Port Christopher, PW 42706",vcarpenter@example.com,1983-11-29,40,Tungurahua,Femenino,MasterCard,29000
1827007031,2020-12-05,Ingeniero/a,Soluciones Integrales,4951-0776-6829-4151,Christian,Jones,"359 Shields Stravenue Suite 484
North Toddborough, DC 14214",lewisjuan@example.net,1980-01-06,44,Tungurahua,Masculino,Visa,33000
1829790485,1987-11-09,Doctor/a,Grupo TecnolÃ³gico,8511-0328-4811-2033,Kevin,Hoffman,"073 Kathy Gateway Apt. 249
Port Andrew, AZ 01902",ycosta@example.net,1985-09-09,38,Tungurahua,Masculino,Marca no conocida,44000
1829884297,1960-05-16,Licenciado/a,Grupo TecnolÃ³gico,6101-0810-4741-0424,Ashley,Rodriguez,"567 Sanchez Drive
New Madison, WV 32136",nstark@example.net,1985-06-17,38,Tungurahua,Femenino,Marca no conocida,23000
1832224073,2014-04-23,Ingeniero/a,Grupo TecnolÃ³gico,0918-7353-9611-8452,Michael,Hart,"545 Angela Vista Apt. 923
Murraychester, AR 76924",sydneyryan@example.net,1980-08-14,43,Tungurahua,Masculino,Marca no conocida,31000
1836660007,1962-10-27,Licenciado/a,Sistemas Avanzados,6976-0075-9280-0690,Mark,Long,"653 Barnes Forks
Port Terri, HI 01603",grace56@example.com,1985-09-16,38,Tungurahua,Masculino,Marca no conocida,24000
1838534295,1995-03-04,Ingeniero/a,Grupo TecnolÃ³gico,6482-9776-3414-0591,Nicholas,Phillips,"USNV Wilcox
FPO AP 08098",cfarley@example.com,1980-10-01,43,Tungurahua,Masculino,Marca no conocida,31000
1844392339,2006-07-29,Licenciado/a,Soluciones Integrales,1461-6463-8762-6532,Sarah,Ford,"74069 Martinez Lights
Nicoleside, CA 18027",hduarte@example.org,1976-02-17,48,Tungurahua,Femenino,Marca no conocida,20000
1845082616,1961-11-10,Licenciado/a,Desarrollos Innovadores,2944-4136-2374-2933,Linda,Russell,"242 Jeremy Prairie
Lake Karenfurt, WV 69373",aliciaramirez@example.net,1980-02-21,44,Tungurahua,Femenino,Marca no conocida,24000
1845649462,1986-11-13,Arquitecto/a,Grupo TecnolÃ³gico,0818-0452-8851-5732,Pamela,Vaughn,"0747 Mary Tunnel Suite 255
South Jason, MP 50668",holtabigail@example.com,1990-08-09,33,Tungurahua,Femenino,Marca no conocida,28000
1846112048,1966-05-17,Arquitecto/a,Sistemas Avanzados,1340-5352-1559-3129,Caroline,Mendoza,"USS Rivera
FPO AP 95158",teresalloyd@example.com,1975-12-24,48,Tungurahua,Femenino,Marca no conocida,29000
1846499944,2007-07-07,Licenciado/a,Sistemas Avanzados,8055-9593-6677-3243,Tyler,Garcia,"6129 Donna Viaduct Apt. 733
Jenniferton, IA 58515",hallnicholas@example.org,1976-01-24,48,Tungurahua,Masculino,Marca no conocida,21000
