cedula,fechaingresoEmpresa,tituloTercerNivel,nombreEmpresa,numeroTarjetaCredito,nombre,apellido,direccion,correo_electronico,fecha_nacimiento,edad,provinciaNacimiento,genero,marca_tarjetaCredito,ingresoAnual
1386961295,1969-12-05,Ingeniero/a,Soluciones Integrales,4989-3626-9128-7609,Mary,Scott,"Unit 5363 Box 3584
DPO AP 83909",james38@example.org,1977-07-17,46,Manabí,Femenino,Visa,35000
2308345503,1988-12-28,Ingeniero/a,Grupo Tecnológico,2318-4226-9888-6919,Michael,Taylor,"4488 Sheila Junction Apt. 427
East Garyfort, LA 34406",parkernicholas@example.com,1977-12-21,46,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,33000
0473905266,2013-03-04,Ingeniero/a,Desarrollos Innovadores,8898-3311-0552-7798,Melissa,Howard,"8141 Sean Tunnel
Lake Jamieshire, CT 28442",zharris@example.com,1986-06-22,37,Carchi,Femenino,Marca no conocida,30000
1084724310,2011-04-15,Licenciado/a,Desarrollos Innovadores,9773-7843-3229-2298,Wendy,Gray,"2638 Michael Forge Apt. 347
Shepardton, KS 54301",nancybrown@example.org,1982-12-19,41,Imbabura,Femenino,Marca no conocida,22000
0962070700,1970-05-11,Licenciado/a,Grupo Tecnológico,3293-9012-8639-9784,Michael,Mccormick,"48413 Alicia Village Apt. 357
Johnburgh, MI 09942",maria49@example.org,1972-12-11,51,Guayas,Masculino,Marca no conocida,25000
1690500876,1997-08-01,Ingeniero/a,Soluciones Integrales,3236-3038-6993-0520,Kimberly,Norris,"3367 Rojas Row Apt. 023
Port Pamelaton, MP 85733",emily38@example.org,1990-07-09,33,Pastaza,Femenino,Marca no conocida,31000
2291107704,2015-10-16,Doctor/a,Desarrollos Innovadores,9131-2917-8482-9466,Michael,Rice,"94538 Johnson Parks
North Alec, FM 29805",christine57@example.org,1977-05-13,47,Orellana,Masculino,Marca no conocida,38000
2386747348,1987-09-13,Ingeniero/a,Sistemas Avanzados,8416-2973-1026-7153,Todd,Thompson,"5840 Sandra Harbor Apt. 905
Huntershire, WV 46961",kaitlyn36@example.org,1972-09-03,51,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,31000
1237115080,1982-07-13,Ingeniero/a,Desarrollos Innovadores,9652-4533-0083-1534,Brittany,Gonzalez,"249 Colton Park Suite 809
Matthewburgh, MA 65548",lewisjoseph@example.com,1980-11-28,43,Los Ríos,Femenino,Marca no conocida,30000
1595625662,1997-11-13,Ingeniero/a,Grupo Tecnológico,9058-1143-6508-4469,Thomas,Schmidt,"476 Franklin Parkways Suite 391
South Emilyland, MO 10489",emilybrown@example.org,1974-01-07,50,Napo,Masculino,Marca no conocida,31000
1163654290,1963-12-10,Doctor/a,Soluciones Integrales,9854-2219-7907-0734,Nancy,Palmer,"49130 Mike Shore Suite 715
East David, AZ 40380",scherry@example.org,1970-04-08,54,Loja,Femenino,Marca no conocida,45000
1777431622,2011-09-26,Ingeniero/a,Desarrollos Innovadores,8712-5608-1410-7942,Claire,Nguyen,"3701 Scott Square
Jameston, VT 68411",moorecharles@example.com,1971-06-20,52,Pichincha,Femenino,Marca no conocida,34000
1154034311,2002-07-26,Licenciado/a,Sistemas Avanzados,6069-2083-0869-6582,John,Cohen,"07774 Haley Terrace
Port Lisachester, SD 50601",angelacannon@example.com,1976-01-29,48,Loja,Masculino,Marca no conocida,25000
0209180327,1983-04-06,Arquitecto/a,Desarrollos Innovadores,2874-0132-2054-6227,Blake,Byrd,"3355 Steven Greens Apt. 264
North Michael, AS 47950",nguyennathan@example.net,1983-10-01,40,Bolivar,Masculino,Marca no conocida,25000
2165865514,2009-06-29,Licenciado/a,Sistemas Avanzados,6187-0381-7780-5315,Sean,Bentley,"4801 Mark Harbor
Timothybury, TN 62303",adamscarla@example.org,1971-06-01,52,Sucumbíos,Masculino,Marca no conocida,23000
0798177490,2001-03-13,Ingeniero/a,Soluciones Integrales,8911-1999-5311-8870,Danielle,Gould,"059 Davis Lake Apt. 261
New Emily, DE 05145",martinezjoseph@example.net,1981-03-15,43,El Oro,Femenino,Marca no conocida,33000
0787272489,1970-10-10,Doctor/a,Grupo Tecnológico,1823-3676-4163-0547,Walter,Koch,"60060 Vincent Plain
East Kevinborough, VI 04824",aross@example.com,1983-09-26,40,El Oro,Masculino,Marca no conocida,43000
1612824206,1961-01-10,Licenciado/a,Grupo Tecnológico,2268-4637-8572-8896,Richard,Graham,"72860 Butler Parks
South Shaunton, FL 60394",jason04@example.net,1987-11-15,36,Pastaza,Masculino,Marca no conocida,25000
0943275085,1967-12-29,Doctor/a,Sistemas Avanzados,5027-3455-7072-4614,Michele,Foster,"1833 Stacy Spur Suite 790
New Kari, NV 51911",belindarodriguez@example.org,1971-04-17,53,Guayas,Femenino,Marca no conocida,52000
1351522879,1994-08-16,Doctor/a,Desarrollos Innovadores,9961-3065-5087-8496,Barbara,Harris,"211 Brad Village
North Margaret, MO 66175",walter64@example.net,1983-01-28,41,Manabí,Femenino,Marca no conocida,37000
2022332430,1965-08-05,Ingeniero/a,Grupo Tecnológico,1138-7252-8349-4019,Alex,Clark,"788 Victor Center
Lake Patty, MD 08620",susan34@example.net,1980-02-14,44,Galápagos,Masculino,Marca no conocida,31000
1482384373,1978-04-30,Ingeniero/a,Desarrollos Innovadores,5687-2175-8633-4779,Jamie,Allen,"941 Nicole Shore
East Betty, IN 91749",tina11@example.org,1975-12-13,48,Morona Santiago,Femenino,Marca no conocida,33000
1071343157,1997-02-17,Licenciado/a,Desarrollos Innovadores,6302-8568-1025-9433,Alejandro,Howell,"53336 Davidson Gateway
Jillianstad, ME 73405",thomas66@example.net,1981-07-29,42,Imbabura,Masculino,Marca no conocida,23000
0686987980,1964-03-29,Arquitecto/a,Desarrollos Innovadores,9279-0065-6542-9903,Joshua,Young,"159 Kimberly Trail Suite 316
Lake Aaronfurt, SD 43395",qroberts@example.com,1985-07-20,38,Chimborazo,Masculino,Marca no conocida,26000
1796522830,1981-08-17,Doctor/a,Grupo Tecnológico,1794-4288-0134-9080,Brittany,Davis,"270 Berry Camp Apt. 704
Jeffreyhaven, NM 98394",kevinshaw@example.com,1981-07-07,42,Pichincha,Femenino,Marca no conocida,37000
0920503293,1970-03-10,Licenciado/a,Desarrollos Innovadores,4049-9859-2004-0433,Donald,Caldwell,"2075 Church Keys
South Alison, VT 36139",stacey60@example.com,1979-12-08,44,Guayas,Masculino,Visa,21000
1060940127,2011-11-29,Ingeniero/a,Desarrollos Innovadores,1613-8120-9884-8330,Rebecca,Montoya,"44958 Howard Greens
North Lindsay, NC 23386",freed@example.org,1979-07-09,44,Imbabura,Femenino,Marca no conocida,35000
0506411750,1961-05-09,Ingeniero/a,Soluciones Integrales,9558-9080-4481-8795,Pamela,Garcia,"USS Johnson
FPO AA 22792",jennareed@example.com,1988-06-19,35,Cotopaxi,Femenino,Marca no conocida,30000
1901985150,1975-11-01,Ingeniero/a,Grupo Tecnológico,6662-8645-7377-6043,Michelle,Wade,"895 Laurie Viaduct
South Autumn, VI 30314",toddthornton@example.com,1987-10-10,36,Zamora Chinchipe,Femenino,Marca no conocida,30000
1601583137,1992-06-25,Ingeniero/a,Soluciones Integrales,5773-3585-5313-7197,Lawrence,Lopez,"150 Antonio Mill Suite 363
South Ashleyshire, MT 06883",dalegonzalez@example.org,1977-01-31,47,Pastaza,Masculino,Marca no conocida,31000
0155387331,1961-12-17,Arquitecto/a,Sistemas Avanzados,1457-2172-1357-6794,Dana,Ruiz,"7425 Moses Lodge Suite 554
Wilcoxview, MN 42630",whernandez@example.net,1971-09-03,52,Azuay,Femenino,Marca no conocida,30000
0101091243,2018-01-16,Doctor/a,Grupo Tecnológico,2174-3945-6858-8905,Kenneth,Banks,"6085 Santiago Canyon
New Juanland, MN 61294",leemichael@example.org,1980-11-10,43,Azuay,Masculino,Marca no conocida,48000
1688738496,1980-12-25,Ingeniero/a,Grupo Tecnológico,8420-4626-0194-3353,Joseph,Rogers,"PSC 2890, Box 7303
APO AE 38779",fosteranna@example.com,1980-07-01,43,Pastaza,Masculino,Marca no conocida,31000
0408064785,1993-03-27,Licenciado/a,Desarrollos Innovadores,3660-7875-1534-3022,Brandi,Parrish,"2324 Wendy Glens Apt. 839
Stephanieside, IN 85404",qmeyer@example.org,1976-04-14,48,Carchi,Femenino,Marca no conocida,25000
0533720812,2010-04-29,Ingeniero/a,Sistemas Avanzados,7579-9594-6026-5570,Brittney,Palmer,"86573 Kristen Springs Apt. 869
North Michellemouth, AZ 83966",laura41@example.com,1970-09-15,53,Cotopaxi,Femenino,Marca no conocida,33000
0945472645,2015-08-22,Licenciado/a,Sistemas Avanzados,1501-7136-8492-7318,Alexander,Harris,"136 Michele Mall
South Randall, FL 32008",jennifer73@example.com,1989-07-29,34,Guayas,Masculino,Marca no conocida,21000
0352134792,1999-02-03,Licenciado/a,Grupo Tecnológico,3450-9302-4398-2452,Mary,Sanchez,"164 Spencer Keys Suite 475
Houstonchester, IL 35896",kaylamoore@example.org,1976-04-30,48,Cañar,Femenino,Marca no conocida,24000
0801399043,1994-05-29,Ingeniero/a,Grupo Tecnológico,2177-4436-4382-2932,Victoria,Wilson,"254 Brown Overpass Suite 956
South Tonya, MS 21755",delacruzshawn@example.org,1978-01-25,46,Esmeraldas,Femenino,Marca no conocida,32000
0725402868,1998-04-01,Doctor/a,Soluciones Integrales,4144-9682-1880-3892,Gina,Sherman,"726 Maureen Lodge
South Michaelside, MS 69442",karenleonard@example.org,1977-10-31,46,El Oro,Femenino,Visa,54000
2366045367,1993-02-11,Ingeniero/a,Sistemas Avanzados,3473-7535-7828-8975,Jessica,Wagner,"5722 Santiago Key Suite 959
Jasminemouth, AR 80654",amanda66@example.com,1981-11-02,42,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,32000
0610982944,1980-12-09,Doctor/a,Desarrollos Innovadores,5337-8321-7406-9892,Robert,Chavez,"31839 Wolf Junctions Apt. 382
Tonyafurt, NJ 74788",ncruz@example.org,1990-03-07,34,Chimborazo,Masculino,MasterCard,43000
2428116028,1968-12-17,Doctor/a,Grupo Tecnológico,9060-9064-2423-0269,Travis,Rivera,"8612 Nicole Prairie Suite 724
Kathleenport, MP 22423",bonnie39@example.org,1975-09-23,48,Santa Elena,Masculino,Marca no conocida,40000
1166891444,1962-03-26,Ingeniero/a,Grupo Tecnológico,0225-0451-3285-0630,Tina,Sanders,"78490 Maxwell Lock
New Kristopherland, AR 45982",gwright@example.org,1972-06-23,51,Loja,Femenino,Marca no conocida,35000
1270791083,2018-03-26,Doctor/a,Soluciones Integrales,3259-4693-3767-7758,Kevin,Cole,"556 Kathleen Freeway Apt. 490
Thompsonborough, NH 78539",thomasamy@example.org,1987-12-07,36,Los Ríos,Masculino,Marca no conocida,48000
1846112048,1966-05-17,Arquitecto/a,Sistemas Avanzados,1340-5352-1559-3129,Laura,Ray,"820 Brandi Place
Scottborough, CA 90991",jessica76@example.com,1982-01-26,42,Tungurahua,Femenino,Marca no conocida,30000
0943266042,1977-05-29,Licenciado/a,Desarrollos Innovadores,3802-0236-1596-3086,Jill,Johnson,"0178 Michael Ranch Apt. 803
Joneschester, DE 68468",nharris@example.com,1978-11-21,45,Guayas,Femenino,Marca no conocida,24000
1956159569,1973-09-07,Arquitecto/a,Grupo Tecnológico,8699-4459-1664-9170,Daniel,Santiago,"3247 May Squares
New Jennifer, WY 60249",richardfowler@example.com,1981-06-01,42,Zamora Chinchipe,Masculino,Marca no conocida,27000
1653293752,2009-07-07,Doctor/a,Soluciones Integrales,5448-9395-8299-7443,Andrea,Black,"Unit 1498 Box 6690
DPO AE 50000",dprince@example.net,1970-07-01,53,Pastaza,Femenino,MasterCard,45000
1183460039,1976-03-18,Doctor/a,Soluciones Integrales,4626-0422-5979-0899,Paul,Wright,"305 Robert Roads Suite 325
Foxshire, CT 17504",derrick09@example.org,1971-01-05,53,Loja,Masculino,Visa,35000
0135697448,1964-05-29,Licenciado/a,Soluciones Integrales,6810-7763-9708-1353,William,Glass,"PSC 0658, Box 2272
APO AA 46647",thompsonmadison@example.org,1978-08-02,45,Azuay,Masculino,Marca no conocida,24000
0119935514,1982-04-20,Licenciado/a,Grupo Tecnológico,5039-0002-2018-1890,Jonathan,Miller,"378 Lee Locks
New Brittanychester, RI 23123",staylor@example.org,1979-04-30,45,Azuay,Masculino,Marca no conocida,22000
3079237713,2000-04-20,Doctor/a,Sistemas Avanzados,9400-2676-3067-9032,Jamie,Beard,"7207 Herrera Grove Suite 475
New Blake, CT 05327",cmiller@example.com,1971-04-09,53,Fuera del país,Femenino,Marca no conocida,56000
0266552568,1979-07-18,Licenciado/a,Grupo Tecnológico,0367-0984-9909-2242,Katrina,Green,"0422 Cruz Harbor Suite 399
Marshport, ME 81953",matthewhenderson@example.org,1971-11-10,52,Bolivar,Femenino,Marca no conocida,21000
1184070795,1991-07-06,Doctor/a,Desarrollos Innovadores,3470-7906-5909-4670,Kenneth,Logan,"22535 Murray Stravenue Apt. 593
Jasonview, MO 36986",garnersarah@example.org,1989-11-16,34,Loja,Masculino,Marca no conocida,54000
0291854532,2019-11-01,Arquitecto/a,Soluciones Integrales,4061-9628-3122-7509,Dennis,Torres,"10752 Michael Manor
Avilachester, CO 21794",ojones@example.org,1975-11-04,48,Bolivar,Masculino,Visa,25000
0257869555,1971-08-07,Ingeniero/a,Grupo Tecnológico,1715-2226-8872-5014,Joseph,Landry,"2988 Rowe Terrace
North Alejandroport, NY 07044",vmccarthy@example.org,1982-07-19,41,Bolivar,Masculino,Marca no conocida,35000
2355722471,1987-05-02,Arquitecto/a,Desarrollos Innovadores,5243-8220-4030-9797,William,Rosario,"4617 Bright Locks Suite 314
New Aaronview, TX 85124",amber41@example.com,1974-03-18,50,Santo Domingo de los Tsáchilas,Masculino,MasterCard,27000
2190925276,1996-08-27,Arquitecto/a,Sistemas Avanzados,3228-8777-4046-1546,Emily,Young,"7577 Rodriguez Mews Apt. 761
Ericmouth, AR 72327",nicole54@example.net,1971-08-22,52,Sucumbíos,Femenino,Marca no conocida,29000
2006630612,1967-12-01,Doctor/a,Soluciones Integrales,6719-3484-0530-7526,Valerie,Johnson,"6962 Taylor Manors
Brucemouth, GU 67960",odillon@example.net,1971-08-01,52,Galápagos,Femenino,Marca no conocida,45000
1921413173,1969-11-25,Arquitecto/a,Grupo Tecnológico,5598-9191-0984-7203,Robert,Walters,"2632 Massey Mall
New Amberborough, KY 42201",williamswilliam@example.com,1979-11-25,44,Zamora Chinchipe,Masculino,MasterCard,30000
3084375817,2007-06-01,Ingeniero/a,Desarrollos Innovadores,7009-8286-6296-1146,Paul,Barnett,"2289 Mendoza Junctions Suite 689
Davidchester, DE 98442",marksvernon@example.com,1981-05-15,43,Fuera del país,Masculino,Marca no conocida,31000
1735644369,1963-01-21,Ingeniero/a,Sistemas Avanzados,7089-2708-0882-6257,Nancy,Blankenship,"7398 Gallagher Forest Suite 515
Shirleyland, VT 78793",cartermichelle@example.com,1977-09-08,46,Pichincha,Femenino,Marca no conocida,33000
1457185640,2017-08-04,Doctor/a,Desarrollos Innovadores,5423-7220-1642-9964,Julia,Roberts,"10549 John Shores Suite 161
West Shawnland, MN 68335",chad85@example.org,1981-12-08,42,Morona Santiago,Femenino,MasterCard,56000
0317697344,2007-07-29,Licenciado/a,Sistemas Avanzados,1466-4885-1426-3756,Blake,Watts,"7532 Theresa Divide Suite 723
North Joshua, WY 52939",colleen66@example.net,1976-12-30,47,Cañar,Masculino,Marca no conocida,22000
1617625034,2004-02-25,Arquitecto/a,Desarrollos Innovadores,6413-4336-8589-1282,Joseph,Jensen,"13327 Caroline Lodge
Hawkinsfurt, MS 57664",alexanderdylan@example.net,1970-01-22,54,Pastaza,Masculino,Marca no conocida,25000
0728179914,1992-10-23,Ingeniero/a,Desarrollos Innovadores,3391-8956-7158-7858,Jennifer,Brooks,"67614 Rodriguez Wall
East Kathleenland, NJ 81933",robinsonantonio@example.org,1973-08-20,50,El Oro,Femenino,Marca no conocida,30000
2337786971,1964-05-06,Licenciado/a,Desarrollos Innovadores,2762-9545-6404-3353,Felicia,Barnett,"598 Nathan Grove Suite 506
Jenniferborough, CO 01980",jordanpaige@example.net,1974-07-08,49,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,21000
1958982621,2012-10-12,Licenciado/a,Grupo Tecnológico,8610-0575-0593-6576,Cassandra,Clark,"686 Ferrell Groves Suite 996
Shawfurt, DC 54237",nataliemcmillan@example.org,1990-01-13,34,Zamora Chinchipe,Femenino,Marca no conocida,23000
1829790485,1987-11-09,Doctor/a,Grupo Tecnológico,8511-0328-4811-2033,Justin,Austin,"867 Shane Mountain Suite 125
East Deanna, AS 30943",ryanprice@example.net,1987-04-07,37,Tungurahua,Masculino,Marca no conocida,38000
1646022839,1965-05-31,Doctor/a,Grupo Tecnológico,4306-1953-1685-0414,Rodney,Browning,"160 Hodge Isle Suite 356
Johnland, WI 91849",robert25@example.org,1988-01-22,36,Pastaza,Masculino,Visa,52000
0312306356,1982-04-07,Arquitecto/a,Soluciones Integrales,6645-0822-0498-8472,Jenny,Taylor,"5530 Theresa Via Suite 276
Port Jamesville, MT 96029",waterssarah@example.org,1973-04-28,51,Cañar,Femenino,Marca no conocida,28000
0166035534,1999-04-05,Arquitecto/a,Sistemas Avanzados,7007-3072-5688-3489,Richard,Johnson,"04626 Vanessa Ridges
New Carl, NY 78264",patrickrobinson@example.com,1977-03-08,47,Azuay,Masculino,Marca no conocida,26000
1438712161,1961-12-05,Ingeniero/a,Sistemas Avanzados,7950-9946-1026-7295,James,Bridges,"628 Ryan Ville
Jasmineview, VT 95716",christopher90@example.org,1989-04-12,35,Morona Santiago,Masculino,Marca no conocida,34000
0745278655,2010-03-06,Licenciado/a,Soluciones Integrales,9187-8582-9806-5576,Katherine,Kennedy,"157 Newman Square Apt. 132
East Stevenland, MO 27690",bjohnston@example.net,1981-05-21,43,El Oro,Femenino,Marca no conocida,24000
1832224073,2014-04-23,Ingeniero/a,Grupo Tecnológico,0918-7353-9611-8452,Catherine,Williams,"87464 Montoya Highway Suite 380
East William, WI 48480",lross@example.com,1970-11-30,53,Tungurahua,Femenino,Marca no conocida,31000
0585156213,1973-07-22,Arquitecto/a,Grupo Tecnológico,4950-1947-2777-1496,Rebekah,Dixon,"79330 Lowe Cliffs
Sandovalfort, VI 42607",jessepatterson@example.com,1988-08-20,35,Cotopaxi,Femenino,Visa,29000
1495129091,1989-08-22,Licenciado/a,Soluciones Integrales,1590-1414-6840-2776,Scott,Hill,"Unit 8658 Box 7992
DPO AE 39292",hollandtina@example.org,1978-11-14,45,Morona Santiago,Masculino,Marca no conocida,23000
1542073714,2004-02-10,Licenciado/a,Grupo Tecnológico,3290-2665-2505-5213,Melissa,Vaughn,"6673 Melissa Crest Suite 593
Torresbury, ID 04954",lisa83@example.com,1972-08-23,51,Napo,Femenino,Marca no conocida,22000
0326308962,2005-08-10,Licenciado/a,Soluciones Integrales,9829-5613-7093-5384,Stephanie,Washington,"4532 Juan Creek
North Audrey, VT 70381",mariamckinney@example.org,1980-12-04,43,Cañar,Femenino,Marca no conocida,21000
1367734996,1965-10-11,Ingeniero/a,Sistemas Avanzados,4029-4003-6666-4484,Amanda,Thomas,"96303 Rhonda Key
Toddshire, GU 20179",whitemelissa@example.org,1981-03-03,43,Manabí,Femenino,Visa,34000
1863391835,1974-08-24,Ingeniero/a,Grupo Tecnológico,9314-9344-2996-2270,Chelsea,Greene,"046 Darren Haven Suite 350
Port Christophermouth, WY 24906",franklindennis@example.org,1979-11-15,44,Tungurahua,Femenino,Marca no conocida,35000
0508073065,1985-11-14,Licenciado/a,Grupo Tecnológico,5415-9721-7079-5712,James,Peck,"4408 Estes Stream
Tracymouth, KS 92195",makaylahudson@example.net,1976-07-18,47,Cotopaxi,Masculino,MasterCard,25000
1785788712,1994-06-10,Doctor/a,Sistemas Avanzados,4753-7660-4406-4374,Sean,Graham,"80642 Rebecca Neck Suite 509
West Brittanymouth, NH 36572",smithcassandra@example.net,1979-12-27,44,Pichincha,Masculino,Visa,38000
0463906987,2005-04-24,Ingeniero/a,Soluciones Integrales,1056-6137-8275-6623,Nicolas,Robinson,"253 May Road Apt. 678
Jacobburgh, OR 90396",williamsapril@example.org,1984-01-28,40,Carchi,Masculino,Marca no conocida,35000
0541673316,1993-10-25,Arquitecto/a,Desarrollos Innovadores,4967-5501-8572-8295,Rachel,Williams,"245 Lisa Shores
Port Maryland, IA 18492",katherine30@example.net,1978-07-03,45,Cotopaxi,Femenino,Visa,30000
2340675426,1965-10-27,Ingeniero/a,Desarrollos Innovadores,8870-1888-0119-8679,Katherine,Armstrong,"USNV Hunt
FPO AE 74009",jeremy79@example.net,1990-04-14,34,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,30000
1412387336,2007-12-08,Arquitecto/a,Sistemas Avanzados,9347-2670-0624-5086,John,Cook,"47715 Crawford Rue
North Matthewburgh, PR 89951",angel99@example.org,1987-09-15,36,Morona Santiago,Masculino,Marca no conocida,28000
3013830105,1982-08-31,Ingeniero/a,Desarrollos Innovadores,6003-1398-4178-2492,Shannon,Bryant,"769 Sarah Expressway
Philipfurt, NE 34616",kristapitts@example.net,1977-06-12,46,Fuera del país,Femenino,Marca no conocida,31000
1370694996,1999-07-11,Licenciado/a,Sistemas Avanzados,9566-0350-4409-4281,Mario,Williamson,"15142 Holly Village Suite 207
Stevensonland, WY 80475",brian99@example.net,1978-01-16,46,Manabí,Masculino,Marca no conocida,21000
0700376948,1986-03-19,Doctor/a,Grupo Tecnológico,0294-4040-0935-0066,Jacqueline,Smith,"12475 Reid Wall
East Connor, AS 46405",jasonmartinez@example.com,1979-12-18,44,El Oro,Femenino,Marca no conocida,35000
1987646051,1998-05-07,Licenciado/a,Desarrollos Innovadores,9291-1328-6421-2012,Robert,Wolfe,"68370 Christopher Shoal
Juliaview, WY 22312",simmonsmanuel@example.com,1980-10-09,43,Zamora Chinchipe,Masculino,Marca no conocida,23000
3013724303,1985-08-18,Arquitecto/a,Desarrollos Innovadores,3264-5744-1518-7023,Michael,Lee,"792 Green Locks
Lake Laura, IA 02955",michaeljones@example.org,1978-07-26,45,Fuera del país,Masculino,Marca no conocida,27000
0697979205,2017-01-10,Licenciado/a,Desarrollos Innovadores,1724-9459-6880-7847,Matthew,Conley,"18515 Richard Rapids Suite 845
Adkinshaven, OK 07909",jacobsjennifer@example.org,1977-07-20,46,Chimborazo,Masculino,Marca no conocida,21000
1276711471,2004-02-18,Ingeniero/a,Grupo Tecnológico,3136-3011-3223-3637,Amanda,Hudson,"29421 Jose Street Apt. 673
East Jasmine, VI 35345",ruthcastaneda@example.org,1990-11-09,33,Los Ríos,Femenino,Marca no conocida,33000
